"","rf"
"index_26623",376.16426033723
"index_26624",422.070370154435
"index_26625",376.16426033723
"index_26626",146.166647559676
"index_26627",6568.58983559925
"index_26628",4218.13952314829
"index_26629",626.088589154231
"index_26630",431.18766498472
"index_26631",264.526382817778
"index_26632",4771.75548153267
"index_26633",9878.54798398842
"index_26634",4539.82366232357
"index_26635",395.781639973771
"index_26636",4121.08183417452
"index_26637",763.878087910779
"index_26638",9922.88877366068
"index_26639",8333.2115465582
"index_26640",486.539360847187
"index_26641",39.6108177758617
"index_26642",3777.30829935239
"index_26643",5952.34143487941
"index_26644",540.596044937162
"index_26645",39.6108177758617
"index_26646",307.121766669835
"index_26647",4141.19466446578
"index_26648",5882.86999886485
"index_26649",8569.57781968516
"index_26650",315.219275477701
"index_26651",3543.83803977654
"index_26652",96.7788005491122
"index_26653",486.539360847187
"index_26654",538.04753063487
"index_26655",538.04753063487
"index_26656",4233.08052913845
"index_26657",648.531357829742
"index_26658",372.830202174384
"index_26659",422.070370154435
"index_26660",538.04753063487
"index_26661",486.539360847187
"index_26662",482.239536972439
"index_26663",4233.08052913845
"index_26664",3832.48417431998
"index_26665",336.330500756103
"index_26666",331.201090814586
"index_26667",576.090598603173
"index_26668",7638.61896460264
"index_26669",3674.56122247043
"index_26670",4691.72063990424
"index_26671",462.299951580935
"index_26672",8333.2115465582
"index_26673",361.083604079974
"index_26674",4141.19466446578
"index_26675",8365.81407447071
"index_26676",331.201090814586
"index_26677",395.781639973771
"index_26678",3832.48417431998
"index_26679",265.880623649714
"index_26680",3543.83803977654
"index_26681",4060.64745637796
"index_26682",462.299951580935
"index_26683",4233.08052913845
"index_26684",372.830202174384
"index_26685",141.372078834142
"index_26686",4121.08183417452
"index_26687",482.239536972439
"index_26688",462.299951580935
"index_26689",486.539360847187
"index_26690",648.531357829742
"index_26691",4771.75548153267
"index_26692",825.676755628908
"index_26693",3757.28531559043
"index_26694",265.880623649714
"index_26695",4069.24064276758
"index_26696",4141.19466446578
"index_26697",10142.103520233
"index_26698",326.894857779639
"index_26699",7638.61896460264
"index_26700",422.070370154435
"index_26701",3843.31340490898
"index_26702",96.7788005491122
"index_26703",10720.9334184726
"index_26704",422.070370154435
"index_26705",447.975900494347
"index_26706",583.751534495974
"index_26707",3777.30829935239
"index_26708",331.201090814586
"index_26709",307.121766669835
"index_26710",576.090598603173
"index_26711",576.090598603173
"index_26712",9922.88877366068
"index_26713",372.830202174384
"index_26714",3628.41897925421
"index_26715",4539.82366232357
"index_26716",636.796351994021
"index_26717",3757.28531559043
"index_26718",307.121766669835
"index_26719",5996.21303705569
"index_26720",361.083604079974
"index_26721",395.781639973771
"index_26722",4141.19466446578
"index_26723",96.7788005491122
"index_26724",331.201090814586
"index_26725",626.088589154231
"index_26726",336.330500756103
"index_26727",361.083604079974
"index_26728",648.531357829742
"index_26729",486.539360847187
"index_26730",576.090598603173
"index_26731",825.676755628908
"index_26732",482.239536972439
"index_26733",538.04753063487
"index_26734",422.070370154435
"index_26735",431.864835863736
"index_26736",675.91967037966
"index_26737",6512.98257960595
"index_26738",431.18766498472
"index_26739",3887.88254416815
"index_26740",395.781639973771
"index_26741",648.531357829742
"index_26742",636.796351994021
"index_26743",763.878087910779
"index_26744",3887.88254416815
"index_26745",486.539360847187
"index_26746",516.045428544628
"index_26747",605.765701023438
"index_26748",10283.2828013493
"index_26749",3777.30829935239
"index_26750",146.166647559676
"index_26751",462.299951580935
"index_26752",395.781639973771
"index_26753",714.679522581347
"index_26754",4121.08183417452
"index_26755",3843.31340490898
"index_26756",825.676755628908
"index_26757",8569.57781968516
"index_26758",265.880623649714
"index_26759",372.830202174384
"index_26760",714.4419509101
"index_26761",326.894857779639
"index_26762",307.121766669835
"index_26763",538.04753063487
"index_26764",9942.94841183259
"index_26765",9878.54798398842
"index_26766",1003.77058656997
"index_26767",714.4419509101
"index_26768",361.083604079974
"index_26769",538.04753063487
"index_26770",4539.82366232357
"index_26771",336.330500756103
"index_26772",714.679522581347
"index_26773",486.539360847187
"index_26774",361.083604079974
"index_26775",482.239536972439
"index_26776",315.219275477701
"index_26777",264.526382817778
"index_26778",6512.98257960595
"index_26779",361.083604079974
"index_26780",528.377263797075
"index_26781",264.526382817778
"index_26782",462.299951580935
"index_26783",96.7788005491122
"index_26784",4233.08052913845
"index_26785",540.596044937162
"index_26786",395.781639973771
"index_26787",3543.83803977654
"index_26788",3628.41897925421
"index_26789",61.449966147659
"index_26790",307.121766669835
"index_26791",1379.26857812774
"index_26792",265.880623649714
"index_26793",538.04753063487
"index_26794",7687.43713063181
"index_26795",361.083604079974
"index_26796",372.830202174384
"index_26797",576.090598603173
"index_26798",4155.25586317908
"index_26799",331.201090814586
"index_26800",326.894857779639
"index_26801",5247.95454082969
"index_26802",763.878087910779
"index_26803",336.330500756103
"index_26804",825.676755628908
"index_26805",431.864835863736
"index_26806",331.201090814586
"index_26807",331.201090814586
"index_26808",538.04753063487
"index_26809",372.830202174384
"index_26810",307.121766669835
"index_26811",482.239536972439
"index_26812",146.166647559676
"index_26813",3543.83803977654
"index_26814",61.449966147659
"index_26815",336.330500756103
"index_26816",8569.57781968516
"index_26817",10443.2291640476
"index_26818",482.239536972439
"index_26819",4069.24064276758
"index_26820",96.7788005491122
"index_26821",648.531357829742
"index_26822",540.596044937162
"index_26823",395.781639973771
"index_26824",264.526382817778
"index_26825",315.219275477701
"index_26826",5652.53732172634
"index_26827",265.880623649714
"index_26828",4233.08052913845
"index_26829",395.781639973771
"index_26830",486.539360847187
"index_26831",714.4419509101
"index_26832",482.239536972439
"index_26833",395.781639973771
"index_26834",4539.82366232357
"index_26835",264.526382817778
"index_26836",9878.54798398842
"index_26837",372.830202174384
"index_26838",265.880623649714
"index_26839",264.526382817778
"index_26840",307.121766669835
"index_26841",4539.82366232357
"index_26842",265.880623649714
"index_26843",8365.81407447071
"index_26844",8941.81857624881
"index_26845",626.088589154231
"index_26846",766.88264985577
"index_26847",675.91967037966
"index_26848",264.526382817778
"index_26849",482.239536972439
"index_26850",326.894857779639
"index_26851",540.596044937162
"index_26852",9878.54798398842
"index_26853",372.830202174384
"index_26854",486.539360847187
"index_26855",601.726726265145
"index_26856",3832.48417431998
"index_26857",7687.43713063181
"index_26858",675.91967037966
"index_26859",3628.41897925421
"index_26860",145.602919871726
"index_26861",447.975900494347
"index_26862",486.539360847187
"index_26863",431.864835863736
"index_26864",361.083604079974
"index_26865",6568.58983559925
"index_26866",331.201090814586
"index_26867",307.121766669835
"index_26868",462.299951580935
"index_26869",486.539360847187
"index_26870",4771.75548153267
"index_26871",4218.13952314829
"index_26872",4233.08052913845
"index_26873",648.531357829742
"index_26874",714.4419509101
"index_26875",462.299951580935
"index_26876",4080.86816776693
"index_26877",265.880623649714
"index_26878",315.219275477701
"index_26879",431.864835863736
"index_26880",648.531357829742
"index_26881",395.781639973771
"index_26882",431.18766498472
"index_26883",763.878087910779
"index_26884",10720.9334184726
"index_26885",307.121766669835
"index_26886",3543.83803977654
"index_26887",343.778355882837
"index_26888",145.602919871726
"index_26889",315.219275477701
"index_26890",3543.83803977654
"index_26891",763.878087910779
"index_26892",585.691160734889
"index_26893",540.596044937162
"index_26894",766.88264985577
"index_26895",636.796351994021
"index_26896",326.894857779639
"index_26897",264.526382817778
"index_26898",4843.80610204553
"index_26899",4486.77557789026
"index_26900",145.602919871726
"index_26901",825.676755628908
"index_26902",307.121766669835
"index_26903",331.201090814586
"index_26904",12017.154188114
"index_26905",8939.79138985754
"index_26906",462.299951580935
"index_26907",9842.44915227304
"index_26908",4771.75548153267
"index_26909",576.090598603173
"index_26910",648.531357829742
"index_26911",462.299951580935
"index_26912",486.539360847187
"index_26913",538.04753063487
"index_26914",486.539360847187
"index_26915",585.691160734889
"index_26916",307.121766669835
"index_26917",336.330500756103
"index_26918",4486.77557789026
"index_26919",540.596044937162
"index_26920",3887.88254416815
"index_26921",462.299951580935
"index_26922",336.330500756103
"index_26923",714.679522581347
"index_26924",422.070370154435
"index_26925",4771.75548153267
"index_26926",431.864835863736
"index_26927",336.330500756103
"index_26928",96.7788005491122
"index_26929",482.239536972439
"index_26930",4218.13952314829
"index_26931",714.4419509101
"index_26932",585.691160734889
"index_26933",447.975900494347
"index_26934",315.219275477701
"index_26935",307.121766669835
"index_26936",714.679522581347
"index_26937",307.121766669835
"index_26938",315.219275477701
"index_26939",462.299951580935
"index_26940",315.219275477701
"index_26941",315.219275477701
"index_26942",4121.08183417452
"index_26943",326.894857779639
"index_26944",331.201090814586
"index_26945",361.083604079974
"index_26946",145.602919871726
"index_26947",3628.41897925421
"index_26948",8569.57781968516
"index_26949",4233.08052913845
"index_26950",486.539360847187
"index_26951",7528.70066911093
"index_26952",9922.88877366068
"index_26953",1379.26857812774
"index_26954",3832.48417431998
"index_26955",395.781639973771
"index_26956",6512.98257960595
"index_26957",395.781639973771
"index_26958",714.679522581347
"index_26959",763.878087910779
"index_26960",4060.64745637796
"index_26961",4060.64745637796
"index_26962",4843.80610204553
"index_26963",4486.77557789026
"index_26964",5996.21303705569
"index_26965",3777.30829935239
"index_26966",482.239536972439
"index_26967",465.046116114086
"index_26968",9922.88877366068
"index_26969",675.91967037966
"index_26970",307.121766669835
"index_26971",326.894857779639
"index_26972",482.239536972439
"index_26973",4771.75548153267
"index_26974",540.596044937162
"index_26975",653.322432937004
"index_26976",601.726726265145
"index_26977",576.090598603173
"index_26978",540.596044937162
"index_26979",675.91967037966
"index_26980",7528.70066911093
"index_26981",766.88264985577
"index_26982",465.046116114086
"index_26983",422.070370154435
"index_26984",482.239536972439
"index_26985",482.239536972439
"index_26986",372.830202174384
"index_26987",540.596044937162
"index_26988",516.045428544628
"index_26989",7528.70066911093
"index_26990",336.330500756103
"index_26991",6512.98257960595
"index_26992",5247.95454082969
"index_26993",538.04753063487
"index_26994",540.596044937162
"index_26995",3843.31340490898
"index_26996",486.539360847187
"index_26997",326.894857779639
"index_26998",265.880623649714
"index_26999",605.765701023438
"index_27000",395.781639973771
"index_27001",8333.2115465582
"index_27002",630.163506548589
"index_27003",336.330500756103
"index_27004",7810.75618840542
"index_27005",361.083604079974
"index_27006",331.201090814586
"index_27007",326.894857779639
"index_27008",8365.81407447071
"index_27009",636.796351994021
"index_27010",336.330500756103
"index_27011",4069.24064276758
"index_27012",336.330500756103
"index_27013",462.299951580935
"index_27014",3832.48417431998
"index_27015",145.602919871726
"index_27016",141.372078834142
"index_27017",431.864835863736
"index_27018",4155.25586317908
"index_27019",447.975900494347
"index_27020",585.691160734889
"index_27021",9318.01502606418
"index_27022",10443.2291640476
"index_27023",307.121766669835
"index_27024",482.239536972439
"index_27025",540.596044937162
"index_27026",919.087507902382
