"","rf"
"6985","false"
"6986","false"
"6987","false"
"6988","false"
"6989","false"
"6990","false"
"6991","false"
"6992","false"
"6993","false"
"6994","false"
"6995","false"
"6996","false"
"6997","false"
"6998","false"
"6999","false"
"7000","false"
"7001","false"
"7002","false"
"7003","false"
"7004","false"
"7005","false"
"7006","true"
"7007","false"
"7008","false"
"7009","false"
"7010","false"
"7011","true"
"7012","false"
"7013","true"
"7014","false"
"7015","false"
"7016","false"
"7017","false"
"7018","false"
"7019","false"
"7020","false"
"7021","false"
"7022","false"
"7023","false"
"7024","false"
"7025","true"
"7026","false"
"7027","false"
"7028","false"
"7029","false"
"7030","false"
"7031","false"
"7032","true"
"7033","false"
"7034","false"
"7035","false"
"7036","false"
"7037","false"
"7038","false"
"7039","false"
"7040","false"
"7041","false"
"7042","false"
"7043","false"
"7044","false"
"7045","false"
"7046","false"
"7047","false"
"7048","true"
"7049","false"
"7050","true"
"7051","false"
"7052","false"
"7053","false"
"7054","false"
"7055","false"
"7056","true"
"7057","false"
"7058","false"
"7059","false"
"7060","false"
"7061","false"
"7062","true"
"7063","false"
"7064","true"
"7065","false"
"7066","false"
"7067","false"
"7068","false"
"7069","false"
"7070","false"
"7071","false"
"7072","true"
"7073","false"
"7074","false"
"7075","true"
"7076","true"
"7077","false"
"7078","false"
"7079","false"
"7080","false"
"7081","false"
"7082","false"
"7083","false"
"7084","false"
"7085","false"
"7086","false"
"7087","false"
"7088","true"
"7089","false"
"7090","true"
"7091","false"
"7092","false"
"7093","false"
"7094","false"
"7095","false"
"7096","true"
"7097","false"
"7098","false"
"7099","false"
"7100","false"
"7101","false"
"7102","false"
"7103","false"
"7104","false"
"7105","false"
"7106","false"
"7107","false"
"7108","false"
"7109","false"
"7110","false"
"7111","false"
"7112","false"
"7113","true"
"7114","false"
"7115","false"
"7116","false"
"7117","false"
"7118","false"
"7119","true"
"7120","false"
"7121","false"
"7122","false"
"7123","false"
"7124","false"
"7125","false"
"7126","false"
"7127","false"
"7128","false"
"7129","false"
"7130","false"
"7131","false"
"7132","false"
"7133","false"
"7134","false"
"7135","true"
"7136","true"
"7137","true"
"7138","false"
"7139","false"
"7140","false"
"7141","false"
"7142","false"
"7143","false"
"7144","false"
"7145","false"
"7146","true"
"7147","false"
"7148","false"
"7149","false"
"7150","false"
"7151","false"
"7152","false"
"7153","false"
"7154","false"
"7155","true"
"7156","false"
"7157","false"
"7158","false"
"7159","false"
"7160","false"
"7161","false"
"7162","false"
"7163","false"
"7164","false"
"7165","false"
"7166","false"
"7167","false"
"7168","false"
"7169","false"
"7170","false"
"7171","false"
"7172","false"
"7173","false"
"7174","false"
"7175","false"
"7176","true"
"7177","false"
"7178","false"
"7179","false"
"7180","false"
"7181","false"
"7182","false"
"7183","false"
"7184","false"
"7185","false"
"7186","false"
"7187","false"
"7188","false"
"7189","false"
"7190","false"
"7191","true"
"7192","false"
"7193","false"
"7194","false"
"7195","true"
"7196","false"
"7197","false"
"7198","false"
"7199","false"
"7200","false"
"7201","false"
"7202","false"
"7203","false"
"7204","false"
"7205","false"
"7206","false"
"7207","false"
"7208","false"
"7209","false"
"7210","false"
"7211","false"
"7212","true"
"7213","false"
"7214","true"
"7215","true"
"7216","false"
"7217","false"
"7218","true"
"7219","false"
"7220","false"
"7221","false"
"7222","true"
"7223","true"
"7224","false"
"7225","false"
"7226","false"
"7227","false"
"7228","false"
"7229","false"
"7230","false"
"7231","false"
"7232","false"
"7233","false"
"7234","false"
"7235","false"
"7236","false"
"7237","false"
"7238","false"
"7239","false"
"7240","false"
"7241","false"
"7242","true"
"7243","false"
"7244","false"
"7245","false"
"7246","false"
"7247","false"
"7248","false"
"7249","false"
"7250","false"
"7251","false"
"7252","false"
"7253","false"
"7254","false"
"7255","false"
"7256","false"
"7257","false"
"7258","true"
"7259","true"
"7260","false"
"7261","true"
"7262","false"
"7263","false"
"7264","false"
"7265","false"
"7266","true"
"7267","false"
"7268","false"
"7269","true"
"7270","false"
"7271","false"
"7272","false"
"7273","false"
"7274","false"
"7275","false"
"7276","false"
"7277","false"
"7278","false"
"7279","false"
"7280","false"
"7281","false"
"7282","false"
"7283","false"
"7284","false"
"7285","false"
"7286","false"
"7287","true"
"7288","true"
"7289","true"
"7290","false"
"7291","false"
"7292","false"
"7293","true"
"7294","false"
"7295","false"
"7296","false"
"7297","true"
"7298","false"
"7299","false"
"7300","false"
"7301","true"
"7302","false"
"7303","true"
"7304","false"
"7305","false"
"7306","false"
"7307","false"
"7308","false"
"7309","false"
"7310","false"
"7311","false"
"7312","false"
"7313","false"
"7314","true"
"7315","false"
"7316","false"
"7317","false"
"7318","false"
"7319","true"
"7320","false"
"7321","false"
"7322","true"
"7323","false"
"7324","false"
"7325","false"
"7326","false"
"7327","false"
"7328","false"
"7329","true"
"7330","false"
"7331","false"
"7332","true"
"7333","false"
"7334","false"
"7335","false"
"7336","false"
"7337","true"
"7338","false"
"7339","false"
"7340","false"
"7341","false"
"7342","false"
"7343","false"
"7344","false"
"7345","false"
"7346","false"
"7347","false"
"7348","false"
"7349","true"
"7350","false"
"7351","false"
"7352","false"
"7353","false"
"7354","false"
"7355","true"
"7356","false"
"7357","false"
"7358","false"
"7359","false"
"7360","false"
"7361","false"
"7362","false"
"7363","false"
"7364","false"
"7365","true"
"7366","true"
"7367","false"
"7368","true"
"7369","false"
"7370","false"
"7371","false"
"7372","false"
"7373","false"
"7374","false"
"7375","false"
"7376","true"
"7377","false"
"7378","false"
"7379","true"
"7380","false"
"7381","false"
"7382","false"
"7383","true"
"7384","false"
"7385","false"
"7386","false"
"7387","false"
"7388","false"
"7389","false"
"7390","false"
"7391","false"
"7392","false"
"7393","false"
"7394","false"
"7395","false"
"7396","false"
"7397","false"
"7398","false"
"7399","false"
"7400","false"
"7401","false"
"7402","false"
"7403","false"
"7404","false"
"7405","true"
"7406","false"
"7407","false"
"7408","false"
"7409","false"
"7410","false"
"7411","false"
"7412","false"
"7413","true"
"7414","true"
"7415","false"
"7416","true"
"7417","false"
"7418","false"
"7419","false"
"7420","false"
"7421","true"
"7422","false"
"7423","false"
"7424","false"
"7425","false"
"7426","false"
"7427","true"
"7428","false"
"7429","false"
"7430","true"
"7431","false"
"7432","false"
"7433","false"
"7434","false"
"7435","false"
"7436","true"
"7437","false"
"7438","false"
"7439","false"
"7440","false"
"7441","false"
"7442","false"
"7443","false"
"7444","false"
"7445","false"
"7446","false"
"7447","false"
"7448","true"
"7449","false"
"7450","true"
"7451","false"
"7452","false"
"7453","false"
"7454","false"
"7455","false"
"7456","false"
"7457","false"
"7458","false"
"7459","false"
"7460","false"
"7461","false"
"7462","false"
"7463","false"
"7464","false"
"7465","true"
"7466","false"
"7467","false"
"7468","true"
"7469","false"
"7470","true"
"7471","false"
"7472","false"
"7473","false"
"7474","false"
"7475","false"
"7476","false"
"7477","false"
"7478","false"
"7479","false"
"7480","false"
"7481","false"
"7482","false"
"7483","false"
"7484","false"
"7485","false"
"7486","false"
"7487","false"
"7488","false"
"7489","false"
"7490","false"
"7491","false"
"7492","false"
"7493","true"
"7494","false"
"7495","false"
"7496","false"
"7497","false"
"7498","false"
"7499","false"
"7500","true"
"7501","false"
"7502","false"
"7503","false"
"7504","true"
"7505","false"
"7506","false"
"7507","false"
"7508","false"
"7509","false"
"7510","false"
"7511","false"
"7512","false"
"7513","false"
"7514","false"
"7515","false"
"7516","false"
"7517","true"
"7518","false"
"7519","false"
"7520","false"
"7521","false"
"7522","true"
"7523","false"
"7524","true"
"7525","false"
"7526","false"
"7527","true"
"7528","false"
"7529","false"
"7530","true"
"7531","false"
"7532","false"
"7533","false"
"7534","false"
"7535","false"
"7536","false"
"7537","false"
"7538","true"
"7539","false"
"7540","false"
"7541","false"
"7542","false"
"7543","false"
"7544","false"
"7545","true"
"7546","false"
"7547","false"
"7548","false"
"7549","true"
"7550","false"
"7551","false"
"7552","false"
"7553","false"
"7554","false"
"7555","false"
"7556","false"
"7557","false"
"7558","false"
"7559","false"
"7560","false"
"7561","false"
"7562","false"
"7563","true"
"7564","false"
"7565","false"
"7566","false"
"7567","false"
"7568","false"
"7569","false"
"7570","false"
"7571","false"
"7572","false"
"7573","false"
"7574","false"
"7575","false"
"7576","false"
"7577","false"
"7578","true"
"7579","false"
"7580","true"
"7581","true"
"7582","false"
"7583","true"
"7584","false"
"7585","true"
"7586","false"
"7587","false"
"7588","false"
"7589","false"
"7590","true"
"7591","false"
"7592","false"
"7593","false"
"7594","false"
"7595","false"
"7596","false"
"7597","true"
"7598","false"
"7599","false"
"7600","false"
"7601","true"
"7602","false"
"7603","false"
"7604","false"
"7605","false"
"7606","false"
"7607","false"
"7608","false"
"7609","false"
"7610","false"
"7611","false"
"7612","false"
"7613","false"
"7614","false"
"7615","false"
"7616","false"
"7617","false"
"7618","false"
"7619","false"
"7620","true"
"7621","false"
"7622","false"
"7623","false"
"7624","false"
"7625","false"
"7626","false"
"7627","false"
"7628","false"
"7629","false"
"7630","false"
"7631","true"
"7632","false"
"7633","false"
"7634","false"
"7635","true"
"7636","false"
"7637","false"
"7638","false"
"7639","false"
"7640","false"
"7641","false"
"7642","false"
"7643","false"
"7644","false"
"7645","false"
"7646","false"
"7647","false"
"7648","false"
"7649","false"
"7650","false"
"7651","false"
"7652","false"
"7653","false"
"7654","false"
"7655","false"
"7656","true"
"7657","false"
"7658","false"
"7659","false"
"7660","false"
"7661","false"
"7662","true"
"7663","false"
"7664","true"
"7665","false"
"7666","false"
"7667","false"
"7668","false"
"7669","true"
"7670","true"
"7671","false"
"7672","false"
"7673","false"
"7674","false"
"7675","false"
"7676","true"
"7677","false"
"7678","false"
"7679","false"
"7680","false"
"7681","false"
"7682","false"
"7683","true"
"7684","false"
"7685","false"
"7686","false"
"7687","false"
"7688","false"
"7689","false"
"7690","false"
"7691","false"
"7692","false"
"7693","false"
"7694","true"
"7695","false"
"7696","false"
"7697","false"
"7698","false"
"7699","false"
"7700","true"
"7701","true"
"7702","false"
"7703","false"
"7704","false"
"7705","false"
"7706","false"
"7707","false"
"7708","true"
"7709","false"
"7710","false"
"7711","false"
"7712","false"
"7713","false"
"7714","false"
"7715","false"
"7716","false"
"7717","false"
"7718","true"
"7719","false"
"7720","false"
"7721","false"
"7722","false"
"7723","false"
"7724","false"
"7725","false"
"7726","false"
"7727","false"
"7728","false"
"7729","false"
"7730","false"
"7731","false"
"7732","false"
"7733","false"
"7734","false"
"7735","false"
"7736","false"
"7737","false"
"7738","false"
"7739","false"
"7740","true"
"7741","false"
"7742","false"
"7743","false"
"7744","false"
"7745","false"
"7746","false"
"7747","false"
"7748","true"
"7749","false"
"7750","true"
"7751","false"
"7752","false"
"7753","false"
"7754","false"
"7755","false"
"7756","false"
"7757","false"
"7758","false"
"7759","false"
"7760","false"
"7761","false"
"7762","false"
"7763","false"
"7764","false"
"7765","false"
"7766","true"
"7767","true"
"7768","false"
"7769","false"
"7770","false"
"7771","true"
"7772","false"
"7773","false"
"7774","false"
"7775","false"
"7776","false"
"7777","false"
"7778","false"
"7779","false"
"7780","false"
"7781","false"
"7782","false"
"7783","false"
"7784","false"
"7785","false"
"7786","false"
"7787","false"
"7788","false"
"7789","false"
"7790","true"
"7791","false"
"7792","false"
"7793","false"
"7794","false"
"7795","true"
"7796","false"
"7797","true"
"7798","false"
"7799","false"
"7800","false"
"7801","false"
"7802","false"
"7803","true"
"7804","false"
"7805","false"
"7806","false"
"7807","false"
"7808","true"
"7809","false"
"7810","false"
"7811","true"
"7812","false"
"7813","false"
"7814","false"
"7815","false"
"7816","false"
"7817","false"
"7818","true"
"7819","false"
"7820","false"
"7821","false"
"7822","false"
"7823","false"
"7824","true"
"7825","false"
"7826","false"
"7827","false"
"7828","false"
"7829","false"
"7830","true"
"7831","false"
"7832","true"
"7833","true"
"7834","false"
"7835","false"
"7836","false"
"7837","false"
"7838","false"
"7839","false"
"7840","true"
"7841","false"
"7842","false"
"7843","false"
"7844","false"
"7845","false"
"7846","false"
"7847","false"
"7848","false"
"7849","false"
"7850","false"
"7851","true"
"7852","false"
"7853","false"
"7854","false"
"7855","false"
"7856","false"
"7857","false"
"7858","false"
"7859","false"
"7860","true"
"7861","true"
"7862","false"
"7863","false"
"7864","true"
"7865","false"
"7866","false"
"7867","false"
"7868","false"
"7869","false"
"7870","false"
"7871","false"
"7872","true"
"7873","true"
"7874","true"
"7875","false"
"7876","false"
"7877","false"
"7878","false"
"7879","false"
"7880","false"
"7881","false"
"7882","false"
"7883","false"
"7884","true"
"7885","false"
"7886","false"
"7887","false"
"7888","false"
"7889","false"
"7890","false"
"7891","false"
"7892","true"
"7893","false"
"7894","false"
"7895","false"
"7896","true"
"7897","false"
"7898","false"
"7899","false"
"7900","false"
"7901","false"
"7902","true"
"7903","false"
"7904","true"
"7905","false"
"7906","false"
"7907","true"
"7908","false"
"7909","false"
"7910","false"
"7911","true"
"7912","false"
"7913","true"
"7914","false"
"7915","true"
"7916","false"
"7917","false"
"7918","false"
"7919","false"
"7920","false"
"7921","false"
"7922","false"
"7923","true"
"7924","false"
"7925","false"
"7926","true"
"7927","false"
"7928","false"
"7929","false"
"7930","false"
"7931","false"
"7932","true"
"7933","false"
"7934","false"
"7935","true"
"7936","false"
"7937","false"
"7938","false"
"7939","false"
"7940","false"
"7941","false"
"7942","false"
"7943","false"
"7944","true"
"7945","false"
"7946","true"
"7947","false"
"7948","false"
"7949","false"
"7950","false"
"7951","false"
"7952","true"
"7953","true"
"7954","true"
"7955","false"
"7956","false"
"7957","true"
"7958","false"
"7959","false"
"7960","true"
"7961","false"
"7962","false"
"7963","false"
"7964","false"
"7965","false"
"7966","true"
"7967","false"
"7968","false"
"7969","false"
"7970","false"
"7971","false"
"7972","false"
"7973","false"
"7974","false"
"7975","false"
"7976","false"
"7977","false"
"7978","true"
"7979","false"
"7980","false"
"7981","false"
"7982","false"
"7983","false"
"7984","false"
"7985","false"
"7986","true"
"7987","false"
"7988","false"
"7989","false"
"7990","false"
"7991","false"
"7992","true"
"7993","true"
"7994","false"
"7995","false"
"7996","false"
"7997","false"
"7998","false"
"7999","false"
"8000","false"
"8001","false"
"8002","false"
"8003","false"
"8004","false"
"8005","false"
"8006","false"
"8007","false"
"8008","false"
"8009","false"
"8010","false"
"8011","true"
"8012","false"
"8013","false"
"8014","false"
"8015","false"
"8016","false"
"8017","false"
"8018","false"
